chrom	start	stop	gene_id	gene_name
1	78022565	78024861	ENSG00000285928.1	AC103591.4
1	78043383	78044148	ENSG00000213561.4	AC103591.2
1	78088988	78089083	ENSG00000251958.1	RNU6-1102P
1	78091499	78092054	ENSG00000213560.4	AC103591.1
1	78094807	78094915	ENSG00000202263.1	RNA5SP22
1	78170481	78171237	ENSG00000233333.2	RNFT1P2
1	78229599	78369464	ENSG00000237413.5	MGC27382
1	78303884	78540701	ENSG00000122420.10	PTGFR
1	78317157	78317263	ENSG00000227556.1	AC096531.1
1	78375164	78375268	ENSG00000212308.1	RNA5SP23
1	78619902	78646145	ENSG00000137959.17	IFI44L
1	78649796	78664078	ENSG00000137965.11	IFI44
1	78666272	78666695	ENSG00000238015.2	AC104837.2
1	78749073	78750659	ENSG00000235400.1	AC104837.1
1	78889764	79282124	ENSG00000162618.15	ADGRL4
1	79054945	79056055	ENSG00000230787.1	PSAT1P3
1	79323769	79324852	ENSG00000282898.1	AL353651.2
1	79323769	79324863	ENSG00000235011.2	AL353651.1
1	79325008	79346445	ENSG00000285462.1	LINC02792
1	79521080	79522203	ENSG00000232676.1	ADH5P2
1	79967733	80051404	ENSG00000285409.1	AC099671.1
1	80092103	80093237	ENSG00000235756.2	AC098657.1
1	80114943	80116918	ENSG00000260322.1	AC098657.2
1	80124004	80124361	ENSG00000277670.1	AC098657.3
1	80283352	80283970	ENSG00000236407.1	HMGB1P18
1	80373364	80374621	ENSG00000225598.1	AL606519.1
1	80451083	80452004	ENSG00000213559.4	HNRNPA1P64
1	80464301	80464718	ENSG00000227062.2	AL596276.1
1	80495903	80496233	ENSG00000234108.1	AL596276.2
1	80534978	80584363	ENSG00000224326.1	AL136234.1
1	80535755	80646791	ENSG00000234184.6	LINC01781
1	81080790	81081171	ENSG00000227937.1	MTND2P30
1	81098267	81099005	ENSG00000229752.1	RPL7P10
1	81208568	81209210	ENSG00000235089.1	AL357632.1
1	81209834	81222076	ENSG00000285179.1	AC093154.1
1	81251789	81252096	ENSG00000223026.1	RN7SKP247
1	81306147	81992436	ENSG00000117114.20	ADGRL2
1	81426456	81427605	ENSG00000224494.1	HNRNPA3P14
1	81501794	81503468	ENSG00000227288.3	ARID3BP1
1	81505099	81506296	ENSG00000227960.1	AL138799.1
1	81513880	81557702	ENSG00000234953.2	AL138799.3
1	81557121	81557832	ENSG00000242598.1	MED28P8
1	81585941	81625713	ENSG00000236676.1	AC117944.1
1	81596157	81596506	ENSG00000234683.1	AL138799.2
1	81721693	81723068	ENSG00000215875.4	ST13P20
1	82212413	82848205	ENSG00000233290.3	AL157944.1
1	82903183	83166815	ENSG00000230817.6	LINC01362
1	82970820	82986208	ENSG00000236268.6	LINC01361
1	83397555	83425353	ENSG00000285782.2	AC116099.1
1	83445967	83480024	ENSG00000231364.3	LINC01712
1	83575776	83861023	ENSG00000233008.6	LINC01725
1	83790280	83801465	ENSG00000237076.1	AL035706.1
1	83865024	83999150	ENSG00000137941.17	TTLL7
1	83979118	83984300	ENSG00000233061.1	TTLL7-IT1
1	84015865	84018371	ENSG00000229486.2	AC104454.1
1	84038529	84065031	ENSG00000285201.1	AC104454.2
1	84076331	84077931	ENSG00000271576.1	AL359504.1
1	84078062	84238498	ENSG00000142875.19	PRKACB
1	84085741	84086233	ENSG00000213540.3	TXN2P1
1	84244334	84244577	ENSG00000226970.2	NEDD8P1
1	84277321	84277457	ENSG00000199959.1	AL359273.1
1	84298366	84389957	ENSG00000203943.9	SAMD13
1	84344678	84349939	ENSG00000249237.5	AL359273.2
1	84363706	84397831	ENSG00000240520.7	UOX
1	84398484	84415018	ENSG00000137976.8	DNASE2B
1	84477039	84479157	ENSG00000285361.1	AL844170.1
1	84479259	84498352	ENSG00000117133.11	RPF1
1	84498325	84506581	ENSG00000174021.11	GNG5
1	84498350	84556688	ENSG00000285851.1	AL359762.3
1	84506300	84566194	ENSG00000122432.18	SPATA1
1	84549611	84574480	ENSG00000117151.13	CTBS
1	84574129	84583620	ENSG00000284882.1	AL359762.1
1	84607099	84610697	ENSG00000285374.1	AL359762.2
1	84628230	84635020	ENSG00000180869.4	LINC01555
1	84636158	84637106	ENSG00000232622.1	AC114482.1
1	84643706	84690803	ENSG00000117155.17	SSX2IP
1	84785427	84786714	ENSG00000285325.1	AC104169.1
1	84811602	84893206	ENSG00000171517.6	LPAR3
1	84925583	84997113	ENSG00000153898.13	MCOLN2
1	84999147	85133138	ENSG00000162643.13	DNAI3
1	85018082	85048500	ENSG00000055732.13	MCOLN3
1	85133794	85133873	ENSG00000266110.1	MIR4423
1	85152487	85154203	ENSG00000280099.1	AL603750.1
1	85156889	85201016	ENSG00000097096.9	SYDE2
1	85249953	85259672	ENSG00000162642.14	C1orf52
1	85264296	85264402	ENSG00000223254.1	Y_RNA
1	85265776	85276632	ENSG00000142867.14	BCL10
1	85276388	85448124	ENSG00000223653.6	AL078459.1
1	85318481	85578363	ENSG00000153904.21	DDAH1
1	85435175	85435284	ENSG00000199459.1	Y_RNA
1	85467295	85467660	ENSG00000273264.1	AL360219.1
1	85482281	85578250	ENSG00000282057.1	AC092807.3
1	85578500	85578742	ENSG00000272691.1	AC092807.2
1	85580761	85584589	ENSG00000142871.18	CCN1
1	85592280	85592356	ENSG00000199934.1	SNORD81
1	85599131	85600734	ENSG00000230285.1	AC092807.1
1	85649417	85708433	ENSG00000117174.11	ZNHIT6
1	85729233	86156943	ENSG00000171502.15	COL24A1
1	85883680	85883798	ENSG00000201620.1	RNA5SP51
1	86029854	86030589	ENSG00000229505.1	AC104455.1
1	86288704	86320711	ENSG00000285210.1	LINC02795
1	86346824	86396342	ENSG00000122417.15	ODF2L
1	86357632	86357687	ENSG00000278281.1	MIR7856
1	86404176	86404866	ENSG00000231349.2	AC119749.1
1	86424171	86456553	ENSG00000137975.8	CLCA2
1	86468368	86500259	ENSG00000016490.16	CLCA1
1	86547078	86580754	ENSG00000016602.9	CLCA4
1	86552625	86553342	ENSG00000224466.1	CDCA4P2
1	86571181	86696311	ENSG00000236915.2	CLCA4-AS1
1	86634273	86655376	ENSG00000153923.10	CLCA3P
1	86703502	86704462	ENSG00000261737.1	CLCA4-AS1
1	86704570	86748184	ENSG00000097033.14	SH3GLB1
1	86784913	86785467	ENSG00000230721.1	AL049597.1
1	86821558	86834169	ENSG00000284846.1	AL355981.1
1	86862445	86914424	ENSG00000183291.17	SELENOF
1	86914635	87109982	ENSG00000153936.17	HS2ST1
1	86932199	86934891	ENSG00000267734.1	AL121989.1
1	86993009	87169204	ENSG00000267561.2	AC093155.3
1	87044935	87045871	ENSG00000235251.2	AC093155.2
1	87045875	87046700	ENSG00000225568.1	AC093155.1
1	87129765	87169198	ENSG00000267272.5	LINC01140
1	87212669	87264741	ENSG00000284240.1	LINC02801
1	87328880	87348923	ENSG00000143013.13	LMO4
1	87353521	87371683	ENSG00000227290.2	LINC01364
1	87453240	87453373	ENSG00000199318.1	RNA5SP52
1	87620803	88685204	ENSG00000237505.8	PKN2-AS1
1	87805286	87808372	ENSG00000279778.1	AL445437.1
1	88313153	88313302	ENSG00000270507.1	AL049861.1
1	88462936	88464079	ENSG00000286758.1	AL445438.1
1	88477828	88478114	ENSG00000239504.3	RN7SL583P
1	88498309	88498676	ENSG00000230053.2	AC093578.1
1	88520000	88520170	ENSG00000274321.1	AC093578.2
1	88577880	88578201	ENSG00000237959.1	RPL36AP10
1	88684222	88836255	ENSG00000065243.20	PKN2
1	88816779	88816885	ENSG00000207234.1	RNU6-125P
1	88829102	88829419	ENSG00000241975.1	ELOCP19
1	88852633	88891944	ENSG00000137947.12	GTF2B
1	88923370	88923844	ENSG00000235308.1	AL445991.1
1	88935773	88992953	ENSG00000137944.18	KYAT3
1	88979456	88992960	ENSG00000213516.10	RBMXL1
1	89006679	89022894	ENSG00000117226.12	GBP3
1	89020246	89020365	ENSG00000202385.1	Y_RNA
1	89051882	89065360	ENSG00000117228.11	GBP1
1	89104285	89104767	ENSG00000234518.2	PTGES3P1
1	89106132	89150456	ENSG00000162645.13	GBP2
1	89128432	89144695	ENSG00000286802.1	AC104459.1
1	89131742	89176009	ENSG00000213512.3	GBP7
1	89181144	89198942	ENSG00000162654.9	GBP4
1	89198714	89207040	ENSG00000284734.1	AC099063.4
1	89203280	89203464	ENSG00000284637.1	AC099063.3
1	89258950	89272804	ENSG00000154451.14	GBP5
1	89260582	89269754	ENSG00000237568.1	AC099063.1
1	89289676	89290337	ENSG00000238081.1	AC099063.2
1	89324522	89334880	ENSG00000233235.1	BX119321.1
1	89364059	89388160	ENSG00000183347.15	GBP6
1	89394033	89394665	ENSG00000215874.3	CAPNS1P1
1	89407679	89426243	ENSG00000225492.6	GBP1P1
1	89427533	89525472	ENSG00000286548.1	AL596214.1
1	89524829	89597861	ENSG00000197147.15	LRRC8B
1	89579592	89579654	ENSG00000288629.1	AC099569.1
1	89581291	89632916	ENSG00000231999.7	LRRC8C-DT
1	89629725	89676386	ENSG00000230735.1	AC093423.2
1	89633072	89769903	ENSG00000171488.15	LRRC8C
1	89633140	89933250	ENSG00000271949.1	AC093423.3
1	89661212	89661353	ENSG00000226394.2	AC093423.1
1	89788914	89790492	ENSG00000231613.1	AC099568.1
1	89820174	89820868	ENSG00000272931.1	LRRC8D-DT
1	89821014	89936611	ENSG00000171492.14	LRRC8D
1	89939601	89940147	ENSG00000272672.1	AL391497.1
1	89987713	89987944	ENSG00000252797.1	RN7SKP272
1	89993593	89994321	ENSG00000228175.3	GEMIN8P4
1	89995110	90035533	ENSG00000162664.17	ZNF326
1	90045998	90047109	ENSG00000287015.1	AL161797.1
1	90242088	90284188	ENSG00000287406.1	AC098656.1
1	90253456	90253559	ENSG00000212459.1	RNU6-695P
1	90388193	90420396	ENSG00000287372.1	AL627316.1
1	90510910	90533472	ENSG00000229201.1	LINC02787
1	90657750	90657964	ENSG00000199666.2	SNORD3G
1	90711539	90717302	ENSG00000143032.8	BARHL2
1	90719576	90725620	ENSG00000287076.1	AC092805.1
1	90769086	90851658	ENSG00000233593.10	LINC02609
1	90835660	90849472	ENSG00000285532.2	LINC02788
1	90851122	90855253	ENSG00000225446.3	LINC01763
1	90860550	90862920	ENSG00000272094.1	AC091614.1
1	90892992	90893612	ENSG00000232882.1	PHKA1P1
1	90915298	91022272	ENSG00000122482.21	ZNF644
1	91023919	91024804	ENSG00000232393.1	RPL5P6
1	91260766	91404856	ENSG00000162669.16	HFM1
1	91261625	91261724	ENSG00000206817.1	Y_RNA
1	91328369	91329513	ENSG00000215873.2	FEN1P1
1	91500851	91525764	ENSG00000097046.13	CDC7
1	91534666	91535593	ENSG00000241318.3	WDR82P2
1	91600171	91600321	ENSG00000229067.1	AL714022.1
1	91642516	91644082	ENSG00000203914.4	HSP90B3P
1	91680343	91906335	ENSG00000069702.11	TGFBR3
1	91829774	91830066	ENSG00000239794.3	RN7SL653P
1	91949343	92014426	ENSG00000137948.19	BRDT
1	92029985	92063538	ENSG00000172031.7	EPHX4
1	92066306	92067839	ENSG00000233228.1	LPCAT2BP
1	92074533	92075441	ENSG00000230667.6	SETSIP
1	92080305	92184725	ENSG00000189195.15	BTBD8
1	92114803	92115796	ENSG00000224678.3	GAPDHP46
1	92125301	92126462	ENSG00000233401.1	PRKAR1AP1
1	92189237	92190707	ENSG00000273487.1	AC104836.1
1	92203148	92203991	ENSG00000226773.1	AL663109.1
1	92217915	92245813	ENSG00000203910.9	C1orf146
1	92229018	92229435	ENSG00000233125.3	ACTBP12
1	92246402	92298987	ENSG00000174842.17	GLMN
1	92299059	92402056	ENSG00000122484.9	RPAP2
1	92402389	92402685	ENSG00000242764.3	RN7SL824P
1	92473043	92486925	ENSG00000162676.12	GFI1
1	92508696	92792404	ENSG00000067208.14	EVI5
1	92580476	92580821	ENSG00000223787.2	AL354890.1
1	92647048	92647630	ENSG00000229992.1	HMGB3P9
1	92700819	92700934	ENSG00000201317.1	RNU4-59P
1	92732000	92733257	ENSG00000225505.1	AC104332.1
1	92749175	92749330	ENSG00000234202.2	H3P3
1	92755794	92756956	ENSG00000223896.2	CCNJP2
1	92832013	92841924	ENSG00000122406.14	RPL5
1	92832737	92961522	ENSG00000154511.12	DIPK1A
1	92837289	92837383	ENSG00000206680.1	SNORD21
1	92840719	92840851	ENSG00000207523.1	SNORA66
1	92846059	92846182	ENSG00000207022.1	AL162740.1
1	92930696	92934098	ENSG00000229052.2	AL449283.1
1	92969604	92969710	ENSG00000252121.1	RNU6-970P
1	92974827	92975114	ENSG00000239710.3	RN7SL692P
1	92978265	92987367	ENSG00000287797.1	AC093577.1
1	93010257	93010351	ENSG00000252752.1	RNU6-210P
1	93026252	93026542	ENSG00000222664.1	RN7SKP123
1	93027410	93027506	ENSG00000251837.1	Y_RNA
1	93079235	93139079	ENSG00000143033.18	MTF2
1	93149742	93180516	ENSG00000117500.13	TMED5
1	93179919	93278730	ENSG00000122483.17	CCDC18
1	93190740	93191060	ENSG00000237003.1	AC126124.2
1	93199755	93199939	ENSG00000225297.1	AC126124.1
1	93262186	93346025	ENSG00000223745.8	CCDC18-AS1
1	93278961	93279129	ENSG00000229567.1	AL139421.1
1	93345907	93369493	ENSG00000117505.13	DR1
1	93384487	93384998	ENSG00000229635.1	AL137159.1
1	93385711	93385817	ENSG00000207379.1	Y_RNA
1	93448118	93554661	ENSG00000137942.18	FNBP1L
1	93488333	93488452	ENSG00000212601.1	RNA5SP53
1	93561741	93847150	ENSG00000137936.18	BCAR3
1	93592199	93605573	ENSG00000224093.5	BCAR3-AS1
1	93846832	93846911	ENSG00000211575.3	MIR760
1	93847174	93848939	ENSG00000260464.1	AL049796.1
1	93866284	93879918	ENSG00000067334.14	DNTTIP2
1	93885199	93909456	ENSG00000023909.10	GCLM
1	93921268	93921667	ENSG00000223490.2	CHCHD2P5
1	93922574	93923945	ENSG00000234099.1	MTND4P11
1	93924386	93924716	ENSG00000235794.1	MTND3P21
1	93924743	93925385	ENSG00000232752.1	MTCO3P21
1	93925406	93926072	ENSG00000229842.2	MTATP6P13
1	93926032	93926188	ENSG00000250890.1	AL117351.2
1	93926615	93927569	ENSG00000236689.1	MTCO2P21
1	93927714	93928302	ENSG00000226960.1	MTCO1P21
1	93934479	93935244	ENSG00000233129.1	AL117351.1
1	93992834	94121148	ENSG00000198691.13	ABCA4
1	94145111	94145619	ENSG00000233482.1	AC093579.1
1	94148988	94275068	ENSG00000137962.13	ARHGAP29
1	94150738	94151080	ENSG00000264963.2	RN7SL440P
1	94247819	94411036	ENSG00000226835.3	ARHGAP29-AS1
1	94302038	94303022	ENSG00000178596.10	GAPDHP29
1	94318479	94324569	ENSG00000236098.1	AC097059.1
1	94406395	94406882	ENSG00000232918.2	AC118469.1
1	94417743	94418228	ENSG00000286692.1	AC118469.2
1	94418389	94518666	ENSG00000117528.14	ABCD3
1	94529173	94541759	ENSG00000117525.14	F3
1	94585556	94592297	ENSG00000223675.1	AC093117.1
1	94613814	94855426	ENSG00000224081.9	SLC44A3-AS1
1	94650544	94651378	ENSG00000232857.2	KATNBL1P2
1	94745860	94745900	ENSG00000263526.1	MIR378G
1	94820342	94895246	ENSG00000143036.17	SLC44A3
1	94896949	94927223	ENSG00000117519.16	CNN3
1	94927361	94963616	ENSG00000235501.6	CNN3-DT
1	94974405	95072951	ENSG00000172339.10	ALG14
1	95061596	95067545	ENSG00000230427.1	ALG14-AS1
1	95117355	95197607	ENSG00000152078.10	TLCD4
1	95117923	95247225	ENSG00000271092.5	TLCD4-RWDD3
1	95120147	95138554	ENSG00000231992.1	AC092802.3
1	95125511	95125609	ENSG00000206679.1	Y_RNA
1	95161676	95233982	ENSG00000226026.6	AC092802.1
1	95234210	95247225	ENSG00000122481.17	RWDD3
1	95243167	95278940	ENSG00000228852.6	AC092802.2
1	95282233	95287702	ENSG00000287919.1	AC092802.4
1	95310928	95318263	ENSG00000228504.1	LINC01760
1	95351251	95352676	ENSG00000230434.3	LINC01650
1	95356229	95381000	ENSG00000237954.7	AL445218.1
1	95474737	95479356	ENSG00000233907.1	LINC01761
1	95510059	95782342	ENSG00000228971.3	LINC02607
1	95743096	95759470	ENSG00000271252.1	AL683887.1
1	95937901	96022890	ENSG00000237435.10	LINC02790
1	96225901	96226060	ENSG00000200800.1	RNU1-130P
1	96254069	96374125	ENSG00000231987.1	LINC01787
1	96390652	96391393	ENSG00000225923.1	AC092393.1
1	96418594	96418933	ENSG00000234422.1	UBE2WP1
1	96446930	96448318	ENSG00000228502.1	EEF1A1P11
1	96583209	96583527	ENSG00000241992.3	RN7SL831P
1	96584422	96584727	ENSG00000234226.5	NDUFS5P2
1	96678874	96679620	ENSG00000137970.7	RPL7P9
1	96695856	96696167	ENSG00000223229.1	RN7SKP270
1	96721665	96823738	ENSG00000117569.19	PTBP2
1	97077743	97995000	ENSG00000188641.14	DPYD
1	97095923	97322955	ENSG00000232878.3	DPYD-AS1
1	97394154	97420141	ENSG00000232542.1	DPYD-IT1
1	97545701	97546958	ENSG00000228057.1	SEC63P1
1	97585862	97586294	ENSG00000226128.1	RPL26P9
1	97774669	97775026	ENSG00000230718.1	AC114878.1
1	97796921	97798066	ENSG00000235777.1	DPYD-AS2
1	97855575	97856825	ENSG00000270911.1	AC114878.2
1	97933474	98049863	ENSG00000225206.10	MIR137HG
1	97967005	97968814	ENSG00000259946.1	BX005019.1
1	98045242	98045351	ENSG00000284247.1	MIR2682
1	98046070	98046171	ENSG00000284202.1	MIR137
1	98052077	98054592	ENSG00000285922.1	AC104453.1
1	98077000	98077468	ENSG00000233557.2	NFU1P2
1	98210747	98272658	ENSG00000226053.1	LINC01776
1	98660388	98661059	ENSG00000280040.1	AC095031.1
1	98661701	98760500	ENSG00000162627.17	SNX7
1	98890245	99005032	ENSG00000117598.13	PLPPR5
1	99004276	99244794	ENSG00000232825.3	AL445433.2
1	99008218	99008474	ENSG00000227034.1	AL445433.1
1	99263953	99309590	ENSG00000117600.13	PLPPR4
1	99464378	99464776	ENSG00000233983.2	AL365220.1
1	99472332	99600995	ENSG00000224445.3	LINC01708
1	99646113	99694541	ENSG00000099260.11	PALMD
1	99698242	99699178	ENSG00000223656.1	HMGB3P10
1	99703970	99766635	ENSG00000156869.14	FRRS1
1	99784740	99784885	ENSG00000201491.1	RNU4-75P
1	99791662	99791753	ENSG00000202254.1	Y_RNA
1	99842610	99842761	ENSG00000231996.1	AC096949.1
1	99850361	99924023	ENSG00000162688.17	AGL
1	99968383	99969864	ENSG00000228084.1	AC118553.1
1	99969351	100035634	ENSG00000117620.15	SLC35A3
1	99970011	100083321	ENSG00000283761.1	AC118553.2
1	99978939	99979045	ENSG00000212248.1	RNU6-750P
1	100000637	100000739	ENSG00000202259.1	RNU6-1318P
1	100038095	100083377	ENSG00000156875.14	MFSD14A
1	100057990	100084471	ENSG00000241073.1	AC093019.2
1	100083563	100132955	ENSG00000156876.10	SASS6
1	100099239	100099490	ENSG00000226952.1	AC093019.1
1	100133150	100150498	ENSG00000122435.10	TRMT13
1	100148448	100178273	ENSG00000122477.13	LRRC39
1	100186919	100249834	ENSG00000137992.15	DBT
1	100196816	100197051	ENSG00000271415.1	RPL23AP90
1	100213293	100213670	ENSG00000225169.1	BRI3P1
1	100220488	100253414	ENSG00000285530.1	AL445928.2
1	100249090	100249311	ENSG00000230287.3	AL445928.1
1	100251528	100266179	ENSG00000224616.3	RTCA-AS1
1	100266216	100292769	ENSG00000137996.13	RTCA
1	100281241	100281308	ENSG00000207750.1	MIR553
1	100331804	100332617	ENSG00000215871.2	AC104457.1
1	100344477	100345242	ENSG00000223906.1	AC104457.2
1	100345001	100520277	ENSG00000079335.20	CDC14A
1	100393033	100394026	ENSG00000234332.1	BCAS2P2
1	100462399	100485997	ENSG00000228086.1	AL589990.1
1	100538139	100542021	ENSG00000181656.7	GPR88
1	100586649	100587431	ENSG00000213421.4	AC099670.1
1	100627049	100640613	ENSG00000230402.2	LINC01349
1	100628230	100641723	ENSG00000285525.1	AC099670.3
1	100651947	100652267	ENSG00000224685.1	AC099670.2
1	100719742	100739045	ENSG00000162692.12	VCAM1
1	100872372	100895179	ENSG00000162694.14	EXTL2
1	100894928	100895356	ENSG00000273204.1	AC104506.1
1	100896076	100981757	ENSG00000162695.12	SLC30A7
1	100941017	100941995	ENSG00000230946.3	HNRNPA1P68
1	100989623	101026088	ENSG00000117543.21	DPH5
1	100995473	100996260	ENSG00000235795.1	AC093157.2
1	101025844	101090513	ENSG00000233184.7	AC093157.1
1	101133153	101133339	ENSG00000252765.1	AC093157.3
1	101190520	101190994	ENSG00000271578.1	AC119501.1
1	101235683	101236528	ENSG00000225938.1	AL109741.1
1	101236865	101243713	ENSG00000170989.10	S1PR1
1	101256274	101256616	ENSG00000228399.1	AL109741.2
1	101270875	101271363	ENSG00000173810.9	PPIAP7
1	101323337	101390303	ENSG00000231671.1	LINC01307
1	101639509	101787572	ENSG00000226715.4	LINC01709
1	101728642	101728737	ENSG00000252530.1	RNU6-965P
1	101786340	101787219	ENSG00000183298.5	RPSAP19
1	101802560	101996926	ENSG00000118733.17	OLFM3
1	101859851	101859957	ENSG00000252717.1	RNU6-352P
1	101882516	101882894	ENSG00000271277.1	AL356280.1
1	101893105	101894047	ENSG00000162699.5	DNAJA1P5
1	102199739	102389630	ENSG00000233359.2	AC114485.1
1	102763322	102853842	ENSG00000230864.1	AC099567.1
1	102876467	103108872	ENSG00000060718.22	COL11A1
1	103100143	103100704	ENSG00000234257.1	SOD2P1
1	103414879	103425465	ENSG00000230759.1	AC095032.2
1	103415980	103525511	ENSG00000224613.7	AC095032.1
1	103523562	103523879	ENSG00000222069.1	RN7SKP285
1	103525691	103555239	ENSG00000185946.16	RNPC3
1	103553815	103579534	ENSG00000240038.6	AMY2B
1	103569553	103570674	ENSG00000236085.1	ACTG1P4
1	103616811	103625780	ENSG00000243480.7	AMY2A
1	103655290	103664554	ENSG00000237763.9	AMY1A
1	103668071	103668268	ENSG00000234441.1	AC105272.1
1	103687415	103696680	ENSG00000174876.16	AMY1B
1	103713723	103719871	ENSG00000227408.1	AMYP1
1	103750406	103758690	ENSG00000187733.6	AMY1C
1	103926567	103927806	ENSG00000225191.1	AL136455.1
1	104072983	104226678	ENSG00000215869.4	AC092506.1
1	104153306	104153830	ENSG00000228347.1	FTLP17
1	104998406	105032365	ENSG00000285981.1	AL591888.1
1	105433994	105434821	ENSG00000225036.1	CDK4P1
1	105587575	105618991	ENSG00000230768.9	LINC01676
1	105698039	105698218	ENSG00000227850.1	SEPTIN2P1
1	105890693	105891430	ENSG00000237897.2	AL512844.2
1	105891739	105893517	ENSG00000232952.1	AL512844.1
1	105927620	106028277	ENSG00000233047.7	LINC01677
1	105956694	106124564	ENSG00000237480.3	AL355306.2
1	106080801	106081379	ENSG00000230932.2	AL355306.1
1	106544342	106544744	ENSG00000270342.1	AL499605.1
1	106780223	106780435	ENSG00000270976.1	AL596327.1
1	106802755	106803427	ENSG00000233449.1	MTATP6P14
1	106804474	106806032	ENSG00000232551.2	MTCO1P14
1	106818224	106865316	ENSG00000237460.3	LINC01661
1	107056674	107067636	ENSG00000198890.9	PRMT6
1	107140007	107484923	ENSG00000162631.20	NTNG1
1	107505203	107505448	ENSG00000224550.1	NDUFA4P1
1	107571161	107965180	ENSG00000134215.16	VAV3
1	107897223	107897304	ENSG00000275455.1	MIR7852
1	107964443	107994607	ENSG00000230489.1	VAV3-AS1
1	108040263	108076020	ENSG00000226822.3	LINC02785
1	108134043	108200849	ENSG00000085491.17	SLC25A24
1	108199926	108201491	ENSG00000260879.1	AL359258.2
1	108200413	108202743	ENSG00000280186.1	AL359258.3
1	108223341	108244081	ENSG00000196427.13	NBPF4
1	108261196	108273689	ENSG00000238122.1	AL359258.1
1	108272943	108337853	ENSG00000241361.8	SLC25A24P1
1	108375838	108410814	ENSG00000243967.4	NBPF5P
1	108383736	108421295	ENSG00000238118.1	SLC25A24P2
1	108420689	108433184	ENSG00000224698.1	AL390038.1
1	108450282	108471002	ENSG00000186086.18	NBPF6
1	108495475	108501144	ENSG00000283354.1	AL392088.2
1	108502358	108503455	ENSG00000227832.1	ST13P21
1	108508574	108509243	ENSG00000226483.2	AL392088.1
1	108560089	108644900	ENSG00000162636.16	FAM102B
1	108648290	108661526	ENSG00000162639.16	HENMT1
1	108661533	108666246	ENSG00000285923.1	AL160171.1
1	108692310	108702928	ENSG00000134186.12	PRPF38B
1	108712908	108742749	ENSG00000143107.10	FNDC7
1	108734256	108734725	ENSG00000232971.2	AL591719.2
1	108746674	108809523	ENSG00000116266.11	STXBP3
1	108766841	108767584	ENSG00000228076.2	AL591719.1
1	108815898	108963484	ENSG00000162641.20	AKNAD1
1	108857217	108858524	ENSG00000203897.4	SPATA42
1	108875350	108934545	ENSG00000121957.15	GPSM2
1	108927361	108963504	ENSG00000121940.16	CLCC1
1	108970214	109042113	ENSG00000085433.16	WDR47
1	108986963	108987245	ENSG00000237349.1	BX679664.2
1	108992282	108992836	ENSG00000244716.3	BX679664.3
